scenario,iteration,fuzzer_type,algorithm,cell_loads,avg_overall_sinr,avg_high_prio_sinr,fairness_index,handover_count_iter,vulnerabilities
High Load,82,Random,utility,"[0.3, 0.3, 0.4]",10.939606,-5.600778,0.1427541084701636,12,"['Ping-Pong: 2 UEs', 'QoS Violation: Avg High Prio SINR = -5.60 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.14']"
High Load,83,Random,utility,"[0.26666666666666666, 0.36666666666666664, 0.36666666666666664]",23.829153,7.4638367,0.29506176771595155,16,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.30']"
High Load,84,Random,utility,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",14.739119,18.272284,0.16747291121194702,17,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.17']"
High Load,85,Random,utility,"[0.5333333333333333, 0.26666666666666666, 0.2]",20.358334,16.751913,0.2501731686613569,11,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.25']"
High Load,86,Random,utility,"[0.23333333333333334, 0.3333333333333333, 0.43333333333333335]",19.2701,17.638552,0.2686294303497362,14,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.27']"
High Load,87,Random,utility,"[0.5, 0.16666666666666666, 0.3333333333333333]",25.87051,8.683647,0.3040693304393868,15,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.30']"
High Load,88,Random,utility,"[0.16666666666666666, 0.4666666666666667, 0.36666666666666664]",22.488722,10.964452,0.2597617958052656,18,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.26']"
High Load,89,Random,utility,"[0.5333333333333333, 0.23333333333333334, 0.23333333333333334]",24.199476,7.5643706,0.3135860624411055,15,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.31']"
High Load,90,Random,utility,"[0.16666666666666666, 0.4, 0.43333333333333335]",11.327406,12.688291,0.18396156731152216,18,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.18']"
High Load,91,Random,utility,"[0.4, 0.3, 0.3]",20.904732,15.852588,0.27155082993174634,18,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.27']"
High Load,92,Random,utility,"[0.23333333333333334, 0.5, 0.26666666666666666]",20.70526,4.702971,0.3027031188049793,15,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.30']"
High Load,93,Random,utility,"[0.5333333333333333, 0.2, 0.26666666666666666]",14.830476,4.4199705,0.2533494786238644,15,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.25']"
High Load,94,Random,utility,"[0.3333333333333333, 0.5, 0.16666666666666666]",6.7031903,2.585995,0.1992799229143203,14,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.20']"
High Load,95,Random,utility,"[0.3, 0.3333333333333333, 0.36666666666666664]",24.767693,31.370506,0.2866399854774129,14,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.29']"
High Load,96,Random,utility,"[0.4666666666666667, 0.3333333333333333, 0.2]",22.233452,6.61689,0.3252301354273022,18,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.33']"
High Load,97,Random,utility,"[0.2, 0.3, 0.5]",15.694695,3.7244632,0.2747410028705961,17,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.27']"
High Load,98,Random,utility,"[0.2, 0.4666666666666667, 0.3333333333333333]",17.79523,19.879824,0.278375776331903,15,['Unfairness: Jain Index = 0.28']
High Load,99,Random,utility,"[0.4666666666666667, 0.23333333333333334, 0.3]",10.747198,4.79578,0.16213552669731351,14,['Unfairness: Jain Index = 0.16']
High Mobility,0,AI,baseline,"[0.26666666666666666, 0.4666666666666667, 0.26666666666666666]",17.062172,14.067184,0.2652375015986939,14,['Unfairness: Jain Index = 0.27']
High Mobility,1,AI,baseline,"[0.3, 0.4, 0.3]",13.681432,11.581037,0.2035019610834198,15,['Unfairness: Jain Index = 0.20']
High Mobility,2,AI,baseline,"[0.2, 0.36666666666666664, 0.43333333333333335]",15.827219,20.05082,0.2860380383416798,15,['Unfairness: Jain Index = 0.29']
High Mobility,3,AI,baseline,"[0.13333333333333333, 0.5, 0.36666666666666664]",19.234215,16.782986,0.31146370122053135,12,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.31']"
High Mobility,4,AI,baseline,"[0.3, 0.3333333333333333, 0.36666666666666664]",17.456991,14.970769,0.2835834989623268,13,['Unfairness: Jain Index = 0.28']
High Mobility,5,AI,baseline,"[0.26666666666666666, 0.3333333333333333, 0.4]",22.331942,19.042175,0.3555889322871503,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.36']"
High Mobility,6,AI,baseline,"[0.23333333333333334, 0.36666666666666664, 0.4]",15.575344,12.654683,0.2409431422057084,15,['Unfairness: Jain Index = 0.24']
High Mobility,7,AI,baseline,"[0.3, 0.4, 0.3]",20.188908,13.928166,0.3058454228503748,16,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.31']"
High Mobility,8,AI,baseline,"[0.3333333333333333, 0.3, 0.36666666666666664]",20.831125,16.51276,0.23774284926067163,11,['Unfairness: Jain Index = 0.24']
High Mobility,9,AI,baseline,"[0.3, 0.3333333333333333, 0.36666666666666664]",23.13972,18.803274,0.312283487555459,10,['Unfairness: Jain Index = 0.31']
High Mobility,10,AI,baseline,"[0.23333333333333334, 0.26666666666666666, 0.5]",21.427849,17.990805,0.3577257227004203,14,['Unfairness: Jain Index = 0.36']
High Mobility,11,AI,baseline,"[0.23333333333333334, 0.3333333333333333, 0.43333333333333335]",18.538124,23.858307,0.32695857617819035,12,['Unfairness: Jain Index = 0.33']
High Mobility,12,AI,baseline,"[0.26666666666666666, 0.3333333333333333, 0.4]",21.688234,21.89763,0.29932559490753013,15,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.30']"
High Mobility,13,AI,baseline,"[0.3333333333333333, 0.3, 0.36666666666666664]",22.959997,18.922886,0.2771280193425194,11,['Unfairness: Jain Index = 0.28']
High Mobility,14,AI,baseline,"[0.3, 0.36666666666666664, 0.3333333333333333]",19.131628,17.53885,0.19842382468216427,7,['Unfairness: Jain Index = 0.20']
High Mobility,15,AI,baseline,"[0.3333333333333333, 0.3, 0.36666666666666664]",17.77195,19.34326,0.18672553460437893,10,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.19']"
High Mobility,16,AI,baseline,"[0.23333333333333334, 0.36666666666666664, 0.4]",21.565954,17.139545,0.2119091828402483,9,['Unfairness: Jain Index = 0.21']
High Mobility,17,AI,baseline,"[0.23333333333333334, 0.4, 0.36666666666666664]",16.879269,15.929059,0.19528130343791228,10,['Unfairness: Jain Index = 0.20']
High Mobility,18,AI,baseline,"[0.23333333333333334, 0.4, 0.36666666666666664]",18.85596,16.339802,0.2119291356129711,12,['Unfairness: Jain Index = 0.21']
High Mobility,19,AI,baseline,"[0.13333333333333333, 0.5, 0.36666666666666664]",20.340492,29.997099,0.25800127237836834,10,['Unfairness: Jain Index = 0.26']
High Mobility,20,AI,baseline,"[0.26666666666666666, 0.43333333333333335, 0.3]",14.443688,21.188196,0.16453677113281134,13,['Unfairness: Jain Index = 0.16']
High Mobility,21,AI,baseline,"[0.23333333333333334, 0.3333333333333333, 0.43333333333333335]",11.15809,14.07133,0.12478368872778665,12,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.12']"
High Mobility,22,AI,baseline,"[0.3333333333333333, 0.3, 0.36666666666666664]",12.475468,7.724949,0.1396329937814489,16,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.14']"
High Mobility,23,AI,baseline,"[0.26666666666666666, 0.4, 0.3333333333333333]",17.216051,20.459013,0.1898730223807592,11,['Unfairness: Jain Index = 0.19']
High Mobility,24,AI,baseline,"[0.23333333333333334, 0.3333333333333333, 0.43333333333333335]",9.785258,17.577728,0.0907153742080789,12,['Unfairness: Jain Index = 0.09']
High Mobility,25,AI,baseline,"[0.2, 0.36666666666666664, 0.43333333333333335]",8.258145,3.3969219,0.07701701598754197,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.08']"
High Mobility,26,AI,baseline,"[0.16666666666666666, 0.3333333333333333, 0.5]",8.581843,10.647552,0.10613559956718042,16,['Unfairness: Jain Index = 0.11']
High Mobility,27,AI,baseline,"[0.16666666666666666, 0.36666666666666664, 0.4666666666666667]",12.884596,22.330729,0.17646516829158726,17,['Unfairness: Jain Index = 0.18']
High Mobility,28,AI,baseline,"[0.26666666666666666, 0.4, 0.3333333333333333]",6.7065396,2.858184,0.08720878038754315,15,['Unfairness: Jain Index = 0.09']
High Mobility,29,AI,baseline,"[0.23333333333333334, 0.36666666666666664, 0.4]",10.15466,4.454733,0.11481266546141985,14,['Unfairness: Jain Index = 0.11']
High Mobility,30,AI,baseline,"[0.13333333333333333, 0.4666666666666667, 0.4]",7.5232863,16.240227,0.07971560178832568,10,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.08']"
High Mobility,31,AI,baseline,"[0.23333333333333334, 0.4, 0.36666666666666664]",6.527129,5.636788,0.1061204833079141,15,['Unfairness: Jain Index = 0.11']
High Mobility,32,AI,baseline,"[0.26666666666666666, 0.4666666666666667, 0.26666666666666666]",6.6713495,4.211827,0.09257478085496035,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.09']"
High Mobility,33,AI,baseline,"[0.4, 0.26666666666666666, 0.3333333333333333]",19.367012,19.275026,0.2511573412084536,12,['Unfairness: Jain Index = 0.25']
High Mobility,34,AI,baseline,"[0.26666666666666666, 0.43333333333333335, 0.3]",10.405146,13.602529,0.06913306876233558,9,['Unfairness: Jain Index = 0.07']
High Mobility,35,AI,baseline,"[0.4, 0.3333333333333333, 0.26666666666666666]",11.4200325,25.647943,0.1091309430613102,10,['Unfairness: Jain Index = 0.11']
High Mobility,36,AI,baseline,"[0.3333333333333333, 0.36666666666666664, 0.3]",14.818412,16.707983,0.2103265397075258,13,['Unfairness: Jain Index = 0.21']
High Mobility,37,AI,baseline,"[0.4, 0.3333333333333333, 0.26666666666666666]",10.057288,18.426914,0.11606415673827397,9,['Unfairness: Jain Index = 0.12']
High Mobility,38,AI,baseline,"[0.3333333333333333, 0.3, 0.36666666666666664]",14.699133,21.244637,0.17753623521406775,17,['Unfairness: Jain Index = 0.18']
High Mobility,39,AI,baseline,"[0.2, 0.4666666666666667, 0.3333333333333333]",8.454324,6.4154263,0.09388891574971006,13,['Unfairness: Jain Index = 0.09']
High Mobility,40,AI,baseline,"[0.16666666666666666, 0.43333333333333335, 0.4]",13.3903,12.544819,0.1565190684659549,12,['Unfairness: Jain Index = 0.16']
High Mobility,41,AI,baseline,"[0.23333333333333334, 0.43333333333333335, 0.3333333333333333]",18.810814,21.444963,0.2478697117510641,11,['Unfairness: Jain Index = 0.25']
High Mobility,42,AI,baseline,"[0.13333333333333333, 0.3, 0.5666666666666667]",0.5514503,0.34919167,0.10867923963776036,9,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.11']"
High Mobility,43,AI,baseline,"[0.26666666666666666, 0.36666666666666664, 0.36666666666666664]",4.9932675,10.275682,0.05065918885001864,15,['Unfairness: Jain Index = 0.05']
High Mobility,44,AI,baseline,"[0.2, 0.26666666666666666, 0.5333333333333333]",17.970387,16.748549,0.2091213551372514,13,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.21']"
High Mobility,45,AI,baseline,"[0.5, 0.23333333333333334, 0.26666666666666666]",13.700472,17.74802,0.14790196394089428,16,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.15']"
High Mobility,46,AI,baseline,"[0.43333333333333335, 0.26666666666666666, 0.3]",4.3900924,11.304564,0.05054913869905441,16,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.05']"
High Mobility,47,AI,baseline,"[0.2, 0.4, 0.4]",13.848148,9.448307,0.16347108276677624,14,['Unfairness: Jain Index = 0.16']
High Mobility,48,AI,baseline,"[0.2, 0.3333333333333333, 0.4666666666666667]",3.9128938,-0.1562814,0.05653083091575028,11,"['QoS Violation: Avg High Prio SINR = -0.16 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.06']"
High Mobility,49,AI,baseline,"[0.26666666666666666, 0.3, 0.43333333333333335]",17.297033,21.473078,0.17957052254559824,12,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.18']"
High Mobility,50,AI,baseline,"[0.23333333333333334, 0.43333333333333335, 0.3333333333333333]",17.940163,11.974519,0.2340182167879909,15,['Unfairness: Jain Index = 0.23']
High Mobility,51,AI,baseline,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",18.999073,27.420212,0.2150823821643679,13,['Unfairness: Jain Index = 0.22']
High Mobility,52,AI,baseline,"[0.26666666666666666, 0.4, 0.3333333333333333]",12.6789465,21.336897,0.14667045803199008,15,['Unfairness: Jain Index = 0.15']
High Mobility,53,AI,baseline,"[0.16666666666666666, 0.5333333333333333, 0.3]",11.029469,15.9656725,0.1651318486184257,15,['Unfairness: Jain Index = 0.17']
High Mobility,54,AI,baseline,"[0.3, 0.43333333333333335, 0.26666666666666666]",13.251539,7.601345,0.21279928196080009,12,['Unfairness: Jain Index = 0.21']
High Mobility,55,AI,baseline,"[0.3, 0.36666666666666664, 0.3333333333333333]",10.300601,12.187842,0.12542318251477277,12,['Unfairness: Jain Index = 0.13']
High Mobility,56,AI,baseline,"[0.36666666666666664, 0.3, 0.3333333333333333]",11.680498,19.044212,0.18332924925267335,14,['Unfairness: Jain Index = 0.18']
High Mobility,57,AI,baseline,"[0.26666666666666666, 0.36666666666666664, 0.36666666666666664]",18.518238,19.252287,0.18593349760089242,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.19']"
High Mobility,58,AI,baseline,"[0.3333333333333333, 0.3, 0.36666666666666664]",17.80409,1.9090619,0.20889938262953928,12,['Unfairness: Jain Index = 0.21']
High Mobility,59,AI,baseline,"[0.3, 0.4, 0.3]",9.485312,11.250411,0.09684390581161734,12,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.10']"
High Mobility,60,AI,baseline,"[0.26666666666666666, 0.36666666666666664, 0.36666666666666664]",15.691351,15.282184,0.18672052645810516,11,['Unfairness: Jain Index = 0.19']
High Mobility,61,AI,baseline,"[0.3333333333333333, 0.3, 0.36666666666666664]",18.765413,13.4266,0.21758912751748014,17,['Unfairness: Jain Index = 0.22']
High Mobility,62,AI,baseline,"[0.3333333333333333, 0.36666666666666664, 0.3]",10.956233,9.593283,0.1350211863086799,12,['Unfairness: Jain Index = 0.14']
High Mobility,63,AI,baseline,"[0.3, 0.4666666666666667, 0.23333333333333334]",8.283032,0.661191,0.11263452241761851,12,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.11']"
High Mobility,64,AI,baseline,"[0.4, 0.26666666666666666, 0.3333333333333333]",12.4034815,11.137355,0.16507358385066886,17,['Unfairness: Jain Index = 0.17']
High Mobility,65,AI,baseline,"[0.43333333333333335, 0.36666666666666664, 0.2]",19.959166,8.545135,0.2201599490973176,16,['Unfairness: Jain Index = 0.22']
High Mobility,66,AI,baseline,"[0.36666666666666664, 0.3333333333333333, 0.3]",15.774751,10.87891,0.2342389008730295,11,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.23']"
High Mobility,67,AI,baseline,"[0.36666666666666664, 0.4, 0.23333333333333334]",10.598782,8.356796,0.14844990831005886,11,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.15']"
High Mobility,68,AI,baseline,"[0.26666666666666666, 0.4, 0.3333333333333333]",16.73051,23.580385,0.19566671857636458,9,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.20']"
High Mobility,69,AI,baseline,"[0.3, 0.4666666666666667, 0.23333333333333334]",9.019828,8.170802,0.1413717916056878,6,['Unfairness: Jain Index = 0.14']
High Mobility,70,AI,baseline,"[0.4666666666666667, 0.43333333333333335, 0.1]",15.3049555,5.2639856,0.23149911169649487,8,['Unfairness: Jain Index = 0.23']
High Mobility,71,AI,baseline,"[0.36666666666666664, 0.36666666666666664, 0.26666666666666666]",21.26068,22.826815,0.2608920773232103,13,['Unfairness: Jain Index = 0.26']
High Mobility,72,AI,baseline,"[0.4, 0.23333333333333334, 0.36666666666666664]",14.957556,3.2095299,0.2130311622493488,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.21']"
High Mobility,73,AI,baseline,"[0.4, 0.36666666666666664, 0.23333333333333334]",10.937621,8.618651,0.13932995192137992,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.14']"
High Mobility,74,AI,baseline,"[0.26666666666666666, 0.4666666666666667, 0.26666666666666666]",11.222874,19.154085,0.17270572153245528,17,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.17']"
High Mobility,75,AI,baseline,"[0.36666666666666664, 0.3, 0.3333333333333333]",13.574119,11.559418,0.17896647819465708,14,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.18']"
High Mobility,76,AI,baseline,"[0.4, 0.36666666666666664, 0.23333333333333334]",17.276194,19.223627,0.23983701522886808,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.24']"
High Mobility,77,AI,baseline,"[0.43333333333333335, 0.4, 0.16666666666666666]",16.603317,14.104045,0.20394812899954948,13,['Unfairness: Jain Index = 0.20']
High Mobility,78,AI,baseline,"[0.3, 0.3, 0.4]",13.020615,8.17553,0.14654314578201313,11,['Unfairness: Jain Index = 0.15']
High Mobility,79,AI,baseline,"[0.3333333333333333, 0.43333333333333335, 0.23333333333333334]",6.017672,7.141318,0.13896247276436177,12,['Unfairness: Jain Index = 0.14']
High Mobility,80,AI,baseline,"[0.3333333333333333, 0.3, 0.36666666666666664]",3.6608377,9.135381,0.0810668037583359,13,['Unfairness: Jain Index = 0.08']
High Mobility,81,AI,baseline,"[0.3, 0.43333333333333335, 0.26666666666666666]",1.0045085,-1.111818,0.06932724993296639,11,"['Ping-Pong: 2 UEs', 'QoS Violation: Avg High Prio SINR = -1.11 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.07']"
High Mobility,82,AI,baseline,"[0.3, 0.4666666666666667, 0.23333333333333334]",9.909822,-0.42339882,0.11693969925427557,13,"['Ping-Pong: 3 UEs', 'QoS Violation: Avg High Prio SINR = -0.42 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.12']"
High Mobility,83,AI,baseline,"[0.43333333333333335, 0.3, 0.26666666666666666]",11.061673,9.066043,0.13647130850691636,12,['Unfairness: Jain Index = 0.14']
High Mobility,84,AI,baseline,"[0.23333333333333334, 0.36666666666666664, 0.4]",7.785345,4.899895,0.14421477259511445,13,['Unfairness: Jain Index = 0.14']
High Mobility,85,AI,baseline,"[0.4666666666666667, 0.26666666666666666, 0.26666666666666666]",-0.9212769,3.6750166,0.06459277938332564,15,['Unfairness: Jain Index = 0.06']
High Mobility,86,AI,baseline,"[0.3333333333333333, 0.26666666666666666, 0.4]",12.216428,8.694468,0.14582046522410916,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.15']"
High Mobility,87,AI,baseline,"[0.4, 0.3, 0.3]",11.081513,17.28795,0.15294382922626312,12,['Unfairness: Jain Index = 0.15']
High Mobility,88,AI,baseline,"[0.3, 0.3333333333333333, 0.36666666666666664]",-0.25390688,0.31117663,0.0534128375352395,9,['Unfairness: Jain Index = 0.05']
High Mobility,89,AI,baseline,"[0.3333333333333333, 0.26666666666666666, 0.4]",11.29979,18.257217,0.15477943563793461,17,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.15']"
High Mobility,90,AI,baseline,"[0.3333333333333333, 0.4, 0.26666666666666666]",15.779098,24.706118,0.22024772620853156,13,['Unfairness: Jain Index = 0.22']
High Mobility,91,AI,baseline,"[0.43333333333333335, 0.36666666666666664, 0.2]",7.3409,-0.3579769,0.10774390819476147,12,"['QoS Violation: Avg High Prio SINR = -0.36 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.11']"
High Mobility,92,AI,baseline,"[0.4, 0.23333333333333334, 0.36666666666666664]",6.54857,3.6811132,0.1605049928883824,15,['Unfairness: Jain Index = 0.16']
High Mobility,93,AI,baseline,"[0.4, 0.36666666666666664, 0.23333333333333334]",13.786932,22.376825,0.1442490967585413,15,['Unfairness: Jain Index = 0.14']
High Mobility,94,AI,baseline,"[0.3333333333333333, 0.4, 0.26666666666666666]",3.3764787,7.6253457,0.08321988066218373,14,['Unfairness: Jain Index = 0.08']
High Mobility,95,AI,baseline,"[0.43333333333333335, 0.3, 0.26666666666666666]",-1.8075556,3.8002474,0.07463253008083406,11,['Unfairness: Jain Index = 0.07']
High Mobility,96,AI,baseline,"[0.26666666666666666, 0.36666666666666664, 0.36666666666666664]",17.548038,17.578966,0.20891782212770935,11,['Unfairness: Jain Index = 0.21']
